year,conference,district,meeting,state,members_total,members_general,members_white,members_black,members_indian,url
1834,New York,Newburg,Catskill and Sangerties,NA,445,NA,431,14,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Newburg,Kingston,NA,203,NA,192,11,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Newburg,Marbletown,NA,580,NA,552,28,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Newburg,Sullivan,NA,503,NA,500,3,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Newburg,Ellenville,NA,302,NA,302,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Newburg,Montgomery,NA,330,NA,319,11,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Newburg,Rossville,NA,142,NA,141,1,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Newburg,New Windsor,NA,694,NA,674,20,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Newburg,Newburg,NA,356,NA,356,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Newburg,New Paltz,NA,644,NA,638,6,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Newburg,West Point mission,NA,115,NA,113,2,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Hudson River,Middletown,NA,607,NA,607,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Hudson River,Deposite,NA,391,NA,387,4,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Hudson River,Delaware,NA,832,NA,831,1,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Hudson River,Jefferson,NA,723,NA,723,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Hudson River,Broome,NA,384,NA,384,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Hudson River,Durham and Windham,NA,718,NA,715,3,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Hudson River,Coeymans,NA,562,NA,547,15,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Hudson River,Hudson and Print Works,NA,295,NA,282,13,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Hudson River,Hillsdale and Copake,NA,592,NA,589,3,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Hudson River,Lee and Lennox,NA,477,NA,464,13,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New York,Hudson River,Barrington,NA,167,NA,162,5,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=262
1834,New England,Boston,Boston South,NA,522,NA,400,122,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Boston North,NA,481,NA,480,1,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Cambridge,NA,35,NA,35,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Charlestown and Medford,NA,182,NA,179,3,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Malden,NA,93,NA,93,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Andover and Bradford,NA,180,NA,180,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Lynnfield,NA,32,NA,32,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,West Newbury,NA,60,NA,60,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Newburyport,NA,212,NA,212,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Newbury,NA,234,NA,234,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Ipswich and Topsfield,NA,176,NA,175,1,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Salem,NA,102,NA,102,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Marblehead,NA,193,NA,193,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Lynn Wood End,NA,190,NA,190,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Lynn Common,NA,282,NA,282,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Lynn South street,NA,194,NA,194,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Gloucester,NA,42,NA,42,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Saugus,NA,89,NA,89,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Dorchester,NA,107,NA,107,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Weymouth,NA,101,NA,101,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Randoplh and Abingdon,NA,70,NA,70,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,HIngham and Cohasset,NA,133,NA,133,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Scituate Harbour,NA,70,NA,70,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Marshfield,NA,104,NA,104,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Pembroke,NA,82,NA,82,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Duxbury,NA,210,NA,208,2,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Bridgewater,NA,90,NA,90,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Easton and Stoughton,NA,130,NA,130,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Dighton and Taunton,NA,181,NA,171,10,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Boston,Newton,NA,71,NA,71,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Providence,NA,383,NA,335,48,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Warwick,NA,264,NA,260,4,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Thompson,NA,428,NA,408,20,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Webster,NA,217,NA,217,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Plainfield,NA,75,NA,73,2,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Lowell,NA,510,NA,510,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Harvard,NA,237,NA,237,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Northbridge,NA,260,NA,260,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Cumberland and Smithfield,NA,127,NA,125,2,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Pawtucket,NA,70,NA,70,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Mansfield,NA,151,NA,151,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Warren,NA,130,NA,130,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Bristol,NA,222,NA,210,12,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Needham,NA,173,NA,173,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Weston,NA,150,NA,150,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Marlborough,NA,300,NA,300,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Brookfield,NA,131,NA,129,2,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Leicester,NA,91,NA,91,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Greenwich and Ware,NA,100,NA,100,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Palmer and Wales,NA,224,NA,224,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Providence,Ashburnham,NA,107,NA,107,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Springfield,Springfield,NA,303,NA,300,3,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Springfield,Tolland,NA,210,NA,209,1,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Springfield,Mansfield and Willimantic,NA,246,NA,246,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Springfield,Manchester,NA,90,NA,90,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Springfield,Glastenburg,NA,227,NA,225,2,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Springfield,Hebron,NA,374,NA,368,6,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Springfield,Salem,NA,330,NA,330,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Springfield,New London,NA,235,NA,230,5,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Springfield,Norwich,NA,247,NA,241,6,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Springfield,Franklin,NA,307,NA,293,14,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Springfield,Westfield,NA,278,NA,278,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Springfield,Granville,NA,247,NA,247,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Springfield,Northampton and Worthington,NA,224,NA,224,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=265
1834,New England,Springfield,Buckland,NA,269,NA,269,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,Springfield,Gill and Colerain,NA,402,NA,402,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,Springfield,Northfield,NA,262,NA,260,2,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,Springfield,Philipstown,NA,142,NA,142,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,Springfield,Pelham,NA,80,NA,80,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,Springfield,Wilbraham,NA,105,NA,105,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,Springfield,East Windsor,NA,235,NA,233,2,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,Springfield,South Hadley and Ludlow,NA,111,NA,111,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,Springfield,Springfield,NA,0,NA,0,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,Springfield,Factory Village,NA,115,NA,115,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,Springfield,Warehouse Point,NA,60,NA,60,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,"New Bedford, Elm-st.",NA,317,NA,294,23,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,"New Bedford, Fourth-st.",NA,130,NA,130,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,Fairhaven,NA,131,NA,131,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,Head of the River,NA,72,NA,72,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,Fall River,NA,166,NA,166,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,Portsmouth and Little Compton,NA,168,NA,168,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,Newport,NA,80,NA,78,2,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,Rochester,NA,120,NA,120,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,Falmouth,NA,113,NA,113,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,Martha's Vineyard,NA,294,NA,294,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,Nantucket,NA,368,NA,345,23,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,Sandwich,NA,185,NA,185,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,Barnstable,NA,287,NA,285,2,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,Chatham and Harwich,NA,123,NA,123,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,Eastham,NA,169,NA,169,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,Wellfleet,NA,170,NA,170,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,Truro,NA,164,NA,164,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,New England,New Bedford,Provincetown,NA,180,NA,180,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=266
1834,Maine,Portland,Portland,NA,661,NA,661,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Scarborough,NA,174,NA,174,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Saco,NA,120,NA,120,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Kennebunk port,NA,248,NA,248,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,York,NA,200,NA,200,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Elliot and Kittery,NA,123,NA,123,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Berwick,NA,120,NA,120,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Alfred,NA,100,NA,100,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Hollis,NA,138,NA,138,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Newfield and Shapleigh,NA,157,NA,157,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Fryburg and Bartlett,NA,231,NA,231,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Baldwin and Cornish,NA,242,NA,242,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Buxton,NA,238,NA,238,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Gorham and Saccarappa,NA,219,NA,219,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Gray,NA,271,NA,271,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Otisfield,NA,207,NA,207,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Poland,NA,268,NA,268,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Durham,NA,284,NA,284,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Portland,Freeport,NA,108,NA,108,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Readfield,Readfield,NA,195,NA,195,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Readfield,Monmouth,NA,247,NA,247,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Readfield,Fayette,NA,221,NA,221,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Readfield,South Paris,NA,117,NA,117,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Readfield,PAris,NA,188,NA,188,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Readfield,Waterford,NA,302,NA,302,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Readfield,Bethel,NA,205,NA,205,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Readfield,Rumford and Dixfield,NA,211,NA,211,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Readfield,Wilton and Strong,NA,688,NA,688,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Readfield,Vienna and Mercer,NA,239,NA,239,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Readfield,Winthrop,NA,60,NA,60,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Readfield,Livermore,NA,110,NA,110,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Readfield,Hallowell,NA,189,NA,189,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Kennebeck,Gardiner,NA,245,NA,245,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Kennebeck,East Vassalborough and China,NA,138,NA,138,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Kennebeck,Friendship,NA,257,NA,257,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Kennebeck,Windsor,NA,272,NA,272,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Kennebeck,Winslow,NA,228,NA,228,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Kennebeck,Pittston,NA,244,NA,244,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=268
1834,Maine,Kennebeck,Bristol,NA,265,NA,265,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Kennebeck,Newcastle,NA,140,NA,140,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Kennebeck,Booth Bay,NA,88,NA,88,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Kennebeck,Georgetown,NA,141,NA,141,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Kennebeck,Wiscasset,NA,163,NA,163,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Kennebeck,Woolwich,NA,95,NA,95,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Kennebeck,Bath and Phipsburg,NA,271,NA,267,4,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Kennebeck,Bowdoinham,NA,104,NA,102,2,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Somerset,Augusta,NA,142,NA,142,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Somerset,Sidney,NA,90,NA,90,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Somerset,Fairfield,NA,123,NA,123,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Somerset,Industry,NA,387,NA,387,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Somerset,Anson,NA,162,NA,162,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Somerset,Solon,NA,116,NA,116,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Somerset,Milburn,NA,149,NA,149,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Somerset,"Parkman, Sebeck, and Kilmarnock",NA,365,NA,365,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Somerset,Exeter,NA,140,NA,140,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Somerset,Bradford,NA,138,NA,138,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Somerset,Palmyra,NA,240,NA,238,2,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Bangor,NA,234,NA,234,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Orono,NA,91,NA,91,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Argyle,NA,20,NA,20,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Eddington,NA,27,NA,27,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Orrington,NA,273,NA,273,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Hampden,NA,210,NA,210,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Buxport and Orland,NA,315,NA,315,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Carmel,NA,147,NA,147,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Frankfort,NA,140,NA,140,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Belfast and Northport,NA,154,NA,154,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Searsmont,NA,199,NA,199,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Vinalhaven,NA,50,NA,50,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Thomaston,NA,94,NA,94,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Union,NA,146,NA,146,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Palermo,NA,89,NA,89,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Unity,NA,220,NA,220,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,Penobscot,Mattanswcook and Houlton miss.,NA,70,NA,70,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,St. Croix,Calais and Robinston,NA,140,NA,140,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,St. Croix,Pembroke,NA,116,NA,116,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,St. Croix,Whiting and Lubec,NA,100,NA,100,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,St. Croix,Cooper,NA,85,NA,85,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,St. Croix,Columbia and Cherryfield,NA,79,NA,79,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,St. Croix,Sullivan,NA,76,NA,76,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,St. Croix,Surry,NA,109,NA,109,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,St. Croix,Mount Desert,NA,214,NA,214,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,St. Croix,Brooksville,NA,106,NA,106,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
1834,Maine,St. Croix,Penobscot and Castine,NA,105,NA,105,0,0,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=269
